t;vc_A_capital;vc_A_cuprum;vc_A_habitat;vc_A_planvital;vc_A_provida;vc_A_modelo;vc_A_santa maria;vc_A_magister;vp_A_capital;vp_A_cuprum;vp_A_habitat;vp_A_planvital;vp_A_provida;vp_A_modelo;vp_A_santa maria;vp_A_magister;vp_A_total;uf;ret_vc_A_capital;ret_vc_A_cuprum;ret_vc_A_habitat;ret_vc_A_planvital;ret_vc_A_provida;ret_vc_A_modelo;ret_vc_A_sm;ret_vc_A_magister;pond_vp_A_capital;pond_vp_A_cuprum;pond_vp_A_habitat;pond_vp_A_planvital;pond_vp_A_provida;pond_vp_A_modelo;pond_vp_A_sm;pond_vp_A_magister;ret_pond_A;ret_anual_pond_A;ds_anual_pond_A;ret_riesgo_A
31-07-2007;25517.49000000000000000000;25173.93000000000000000000;24389.17000000000000000000;23286.87000000000000000000;25405.31000000000000000000;;24214.53000000000000000000;;1899604705559.00000000000000000000;2777474366214.00000000000000000000;2538795397552.00000000000000000000;297016161492.00000000000000000000;3143181951314.00000000000000000000;;1127196562730.00000000000000000000;;11783269144861.00000000000000000000;18776.64000000000000000000;-0.00511723165723962000;-0.00494299381799724000;-0.00434946130171797000;-0.00512221755975286000;-0.00379872491080080000;;-0.00702922433851588000;;0.16121202717222700000;0.23571339431089300000;0.21545764306497500000;0.02520660080327000000;0.26674956777040300000;0.00000000000000000000;0.09566076687823100000;0.00000000000000000000;-0.00474205673261438000;0.00099106006458677200;0.00434154668975870000;0.22827350145158900000
01-08-2007;25743.02000000000000000000;25327.65000000000000000000;24613.14000000000000000000;23490.59000000000000000000;25655.63000000000000000000;;24443.19000000000000000000;;1919437378566.00000000000000000000;2799812542272.00000000000000000000;2574910355164.00000000000000000000;294987727504.00000000000000000000;3190160006915.00000000000000000000;;1136257341707.00000000000000000000;;11915565352128.00000000000000000000;18782.07000000000000000000;0.00851027568251566000;0.00579860181277126000;0.00885211805293793000;0.00842108569183504000;0.00951568610245373000;;0.00910963599463804000;;0.16108655542921500000;0.23497101979907200000;0.21609636463486400000;0.02475650284200050000;0.26773047796219500000;0.00000000000000000000;0.09535907933265420000;0.00000000000000000000;0.00827110722907869000;0.00101139042711696000;0.00436372175802172000;0.23177243719945000000
02-08-2007;25722.52000000000000000000;25307.75000000000000000000;24605.18000000000000000000;23480.59000000000000000000;25605.96000000000000000000;;24438.12000000000000000000;;1919641764820.00000000000000000000;2800201115297.00000000000000000000;2579386615573.00000000000000000000;300168909317.00000000000000000000;3180902764172.00000000000000000000;;1136038319330.00000000000000000000;;11916339488509.00000000000000000000;18787.50000000000000000000;-0.00108571333707632000;-0.00107507513899155000;-0.00061252052793969800;-0.00071485674495793500;-0.00222696755115391000;;-0.00049650498074405400;;0.16109324232253700000;0.23498836349847600000;0.21645796664825800000;0.02518969097905060000;0.26693623215748100000;0.00000000000000000000;0.09533450439419660000;0.00000000000000000000;-0.00121991558127038000;0.00098692698264666900;0.00435899760540354000;0.22641145327156100000
03-08-2007;25471.38000000000000000000;25129.63000000000000000000;24368.18000000000000000000;23274.90000000000000000000;25381.22000000000000000000;;24194.73000000000000000000;;1901282015066.00000000000000000000;2780782581012.00000000000000000000;2554536221156.00000000000000000000;298610125503.00000000000000000000;3157893255097.00000000000000000000;;1124433681616.00000000000000000000;;11817537879450.00000000000000000000;18792.93000000000000000000;-0.01010038408073700000;-0.00735202512479525000;-0.00996778721250591000;-0.00908757591132343000;-0.00910458660929115000;;-0.01029834761245210000;;0.16088647520836100000;0.23530980897870600000;0.21616484306753800000;0.02526838742122970000;0.26722091245321000000;0.00000000000000000000;0.09514957287095510000;0.00000000000000000000;-0.00915215168593724000;0.00093111870710010500;0.00439911343377167000;0.21166053595071600000
06-08-2007;25591.36000000000000000000;25228.47000000000000000000;24475.12000000000000000000;23383.69000000000000000000;25486.82000000000000000000;;24305.26000000000000000000;;1911158252499.00000000000000000000;2793621062578.00000000000000000000;2568193292250.00000000000000000000;299998674685.00000000000000000000;3171799683443.00000000000000000000;;1135608046935.00000000000000000000;;11880379012390.00000000000000000000;18809.23000000000000000000;0.00383235407994079000;0.00305851918626976000;0.00351193697837718000;0.00379627256862437000;0.00328495379664461000;;0.00369097544883939000;;0.16086677457898100000;0.23514578614575700000;0.21617098996350600000;0.02525160808187450000;0.26697798783482800000;0.00000000000000000000;0.09558685339505410000;0.00000000000000000000;0.00342055630263358000;0.00093890767082757100;0.00440180033774307000;0.21330083120239300000
07-08-2007;25394.81000000000000000000;25011.27000000000000000000;24286.53000000000000000000;23178.87000000000000000000;25281.00000000000000000000;;24086.76000000000000000000;;1898134561572.00000000000000000000;2771217930262.00000000000000000000;2553695446729.00000000000000000000;297367775258.00000000000000000000;3150475149264.00000000000000000000;;1125367697690.00000000000000000000;;11796258560775.00000000000000000000;18814.67000000000000000000;-0.00799914997370907000;-0.00893577332460710000;-0.00802439359219171000;-0.00908686088300411000;-0.00839750823296503000;;-0.00931965377908703000;;0.16090988102648800000;0.23492346458705800000;0.21648350903570100000;0.02520865185566630000;0.26707410091365600000;0.00000000000000000000;0.09540039258143090000;0.00000000000000000000;-0.00848443708442773000;0.00092113697981663400;0.00443086069156247000;0.20789120758653500000
08-08-2007;25214.91000000000000000000;24881.89000000000000000000;24122.22000000000000000000;23047.57000000000000000000;25115.85000000000000000000;;23948.34000000000000000000;;1885461021373.00000000000000000000;2758157276434.00000000000000000000;2535987628859.00000000000000000000;296075760818.00000000000000000000;3131786805446.00000000000000000000;;1119106974334.00000000000000000000;;11726575467264.00000000000000000000;18820.11000000000000000000;-0.00739843051105619000;-0.00547538796429353000;-0.00707756253351632000;-0.00596984120200658000;-0.00684309880480132000;;-0.00605239584192493000;;0.16078530570467600000;0.23520569019776400000;0.21625986511906100000;0.02524827147060350000;0.26706746689932800000;0.00000000000000000000;0.09543340060856710000;0.00000000000000000000;-0.00656389198743593000;0.00088028502092602000;0.00445263594989031000;0.19769975152532000000
09-08-2007;25253.93000000000000000000;24925.45000000000000000000;24180.47000000000000000000;23080.29000000000000000000;25164.21000000000000000000;;23982.80000000000000000000;;1888771934454.00000000000000000000;2764013483947.00000000000000000000;2546524970004.00000000000000000000;296488805139.00000000000000000000;3139027913879.00000000000000000000;;1120788168489.00000000000000000000;;11755615275912.00000000000000000000;18825.55000000000000000000;0.00125729021562274000;0.00146012949081084000;0.00212286438429146000;0.00112965491995693000;0.00163461524207357000;;0.00114888562231127000;;0.16066976420402400000;0.23512282590692100000;0.21662200661006600000;0.02522103677095700000;0.26702370230770200000;0.00000000000000000000;0.09534066420033040000;0.00000000000000000000;0.00157968503761905000;0.00088062792978472400;0.00445268670094684000;0.19777450984760800000
10-08-2007;25492.29000000000000000000;25140.93000000000000000000;24399.04000000000000000000;23306.37000000000000000000;25414.51000000000000000000;;24243.39000000000000000000;;1907742396125.00000000000000000000;2789868783643.00000000000000000000;2569531893408.00000000000000000000;299381616459.00000000000000000000;3174996183563.00000000000000000000;;1130907965217.00000000000000000000;;11872428838415.00000000000000000000;18832.19000000000000000000;0.00904161638056299000;0.00825517552031082000;0.00864585476316717000;0.00939505726265919000;0.00954487388188048000;;0.01045444620474090000;;0.16068678297335600000;0.23498719778517200000;0.21642849398211600000;0.02521654334876340000;0.26742600244440600000;0.00000000000000000000;0.09525497946618810000;0.00000000000000000000;0.00904923453075305000;0.00090601961986565600;0.00448111985525755000;0.20218598232820200000
13-08-2007;25187.43000000000000000000;24827.15000000000000000000;24078.60000000000000000000;22978.84000000000000000000;25090.97000000000000000000;;23925.27000000000000000000;;1885233414023.00000000000000000000;2756088713001.00000000000000000000;2536956701704.00000000000000000000;296071706448.00000000000000000000;3133058227739.00000000000000000000;;1120263015772.00000000000000000000;;11727671778687.00000000000000000000;18852.14000000000000000000;-0.01308978858342470000;-0.01361817851793960000;-0.01427910367208620000;-0.01521171692059730000;-0.01387104593295540000;;-0.01426757599095650000;;0.16075086765721800000;0.23500731986801600000;0.21632228029390100000;0.02524556553382220000;0.26715091340062800000;0.00000000000000000000;0.09552305324641530000;0.00000000000000000000;-0.01384602818241240000;0.00085271115923763500;0.00457639762375293000;0.18632803120336300000
14-08-2007;24922.93000000000000000000;24618.61000000000000000000;23845.56000000000000000000;22767.50000000000000000000;24832.00000000000000000000;;23644.46000000000000000000;;1866687835314.00000000000000000000;2733392629799.00000000000000000000;2516329135219.00000000000000000000;293353289711.00000000000000000000;3103848879580.00000000000000000000;;1107202910232.00000000000000000000;;11620814679855.00000000000000000000;18858.80000000000000000000;-0.01091001045116610000;-0.00878836458258900000;-0.01007865588995190000;-0.00959292516571318000;-0.01072808960739870000;;-0.01215959767214920000;;0.16063313001195600000;0.23521523276138400000;0.21653637929371000000;0.02524378004405630000;0.26709391424687400000;0.00000000000000000000;0.09527756364201960000;0.00000000000000000000;-0.01026816798224020000;0.00080605395391962600;0.00462998122462953000;0.17409443252853000000
16-08-2007;24910.19000000000000000000;24597.53000000000000000000;23823.81000000000000000000;22752.95000000000000000000;24805.40000000000000000000;;23627.63000000000000000000;;1854141998596.00000000000000000000;2752882956628.00000000000000000000;2537363980797.00000000000000000000;287604537290.00000000000000000000;3118496978953.00000000000000000000;;1111174808826.00000000000000000000;;11661665261090.00000000000000000000;18872.11000000000000000000;-0.00121682891939338000;-0.00156215197676663000;-0.00161805809457190000;-0.00134479551123435000;-0.00177729496827941000;;-0.00141757046213580000;;0.15899461672789400000;0.23606259440606600000;0.21758161668926500000;0.02466239004901070000;0.26741437943327800000;0.00000000000000000000;0.09528440269448620000;0.00000000000000000000;-0.00155780704947707000;0.00079517767474358900;0.00463233653480966000;0.17165801076157400000
17-08-2007;24248.54000000000000000000;24022.04000000000000000000;23166.14000000000000000000;22152.90000000000000000000;24133.29000000000000000000;;22987.81000000000000000000;;1808699230633.00000000000000000000;2689279258140.00000000000000000000;2474934205892.00000000000000000000;280644812660.00000000000000000000;3036432861374.00000000000000000000;;1081684880165.00000000000000000000;;11371675248864.00000000000000000000;18878.77000000000000000000;-0.02727338677903990000;-0.02402712858262920000;-0.02834661038812140000;-0.02707923335175830000;-0.02782199572289540000;;-0.02780555396635540000;;0.15905301470983200000;0.23648927702263100000;0.21764024664169300000;0.02467928484750170000;0.26701719798737100000;0.00000000000000000000;0.09512097879097080000;0.00000000000000000000;-0.02693157489510510000;0.00070061779312955400;0.00494670898993837000;0.14163311295542400000
21-08-2007;23888.41000000000000000000;23730.63000000000000000000;22759.03000000000000000000;21922.05000000000000000000;23785.02000000000000000000;;22676.05000000000000000000;;1781953729557.00000000000000000000;2659420243132.00000000000000000000;2433173630404.00000000000000000000;283773216401.00000000000000000000;2993912490675.00000000000000000000;;1069224282034.00000000000000000000;;11221457592203.00000000000000000000;18905.44000000000000000000;-0.01637470635467340000;-0.01361682455146630000;-0.01914144115860830000;-0.01188713487241890000;-0.01594794543995000000;;-0.01506647504355060000;;0.15879877590903600000;0.23699418914881800000;0.21683222615345800000;0.02528844529058100000;0.26680246002580400000;0.00000000000000000000;0.09528390347230190000;0.00000000000000000000;-0.01596902370589140000;0.00064256618818611000;0.00505606933775054000;0.12708808864397200000
22-08-2007;24153.13000000000000000000;23964.07000000000000000000;23072.39000000000000000000;22155.01000000000000000000;24063.65000000000000000000;;22938.33000000000000000000;;1800634680819.00000000000000000000;2685151862164.00000000000000000000;2466547861341.00000000000000000000;287031882872.00000000000000000000;3022627529927.00000000000000000000;;1082324717158.00000000000000000000;;11344318534281.00000000000000000000;18912.11000000000000000000;0.01066782796523560000;0.00943626021631217000;0.01332192856351010000;0.01021793013049590000;0.01129368608229050000;;0.01114726273066220000;;0.15872568064601900000;0.23669573928569000000;0.21742582896340800000;0.02530181799855390000;0.26644416945742700000;0.00000000000000000000;0.09540676364890150000;0.00000000000000000000;0.01115450548157030000;0.00066139036635502100;0.00508644127111165000;0.13003008018816100000
23-08-2007;24349.38000000000000000000;24117.76000000000000000000;23265.63000000000000000000;22330.23000000000000000000;24276.36000000000000000000;;23105.10000000000000000000;;1810510352063.00000000000000000000;2697094716648.00000000000000000000;2477691271932.00000000000000000000;289297740688.00000000000000000000;3047509469328.00000000000000000000;;1090515407634.00000000000000000000;;11412618958293.00000000000000000000;18918.79000000000000000000;0.00773925839587184000;0.00603972282173375000;0.00798734919725580000;0.00752455935645624000;0.00844748374044879000;;0.00689091146354387000;;0.15864109357190000000;0.23632566078867900000;0.21710102483808800000;0.02534893539732010000;0.26702980976277300000;0.00000000000000000000;0.09555347564123960000;0.00000000000000000000;0.00749408768453117000;0.00068345563777716800;0.00510410909942677000;0.13390302292988300000
