t;vc_E_capital;vc_E_cuprum;vc_E_habitat;vc_E_planvital;vc_E_provida;vc_E_modelo;vc_E_santa maria;vc_E_magister;vp_E_capital;vp_E_cuprum;vp_E_habitat;vp_E_planvital;vp_E_provida;vp_E_modelo;vp_E_santa maria;vp_E_magister;vp_E_total;uf;ret_vc_E_capital;ret_vc_E_cuprum;ret_vc_E_habitat;ret_vc_E_planvital;ret_vc_E_provida;ret_vc_E_modelo;ret_vc_E_sm;ret_vc_E_magister;pond_vp_E_capital;pond_vp_E_cuprum;pond_vp_E_habitat;pond_vp_E_planvital;pond_vp_E_provida;pond_vp_E_modelo;pond_vp_E_sm;pond_vp_E_magister;ret_pond_E;ret_anual_pond_E;ds_anual_pond_E;ret_riesgo_E
08-01-2007;18488.23000000000000000000;18475.79000000000000000000;16039.66000000000000000000;30346.30000000000000000000;17369.34000000000000000000;;17053.60000000000000000000;;68261513766.00000000000000000000;146122680321.00000000000000000000;201762593422.00000000000000000000;24059221885.00000000000000000000;223238913688.00000000000000000000;;74856182423.00000000000000000000;;738301105505.00000000000000000000;18326.91000000000000000000;0.00070765796067184300;0.00097067934662059900;0.00066325702652670500;0.00056810102917050500;0.00059101610672182900;;0.00074680083677289000;;0.09245755323542270000;0.19791746108933700000;0.27327954938384400000;0.03258727598483470000;0.30236838604664400000;0.00000000000000000000;0.10138977425991800000;0.00000000000000000000;0.00071173271632059800;0.00028237763423903300;0.00060919207114228600;0.46352808517279500000
09-01-2007;18483.88000000000000000000;18470.41000000000000000000;16039.61000000000000000000;30333.34000000000000000000;17366.36000000000000000000;;17049.33000000000000000000;;68206856626.00000000000000000000;145727164066.00000000000000000000;201335340714.00000000000000000000;24048559659.00000000000000000000;224806728928.00000000000000000000;;74821504388.00000000000000000000;;738946154381.00000000000000000000;18325.73000000000000000000;-0.00017092424314984700;-0.00022684601543164900;0.00006127098990696820;-0.00036277313910028000;-0.00010719313156011500;;-0.00018603009929530500;;0.09230287785059990000;0.19720944916219600000;0.27246280330486900000;0.03254440058510760000;0.30422613013842100000;0.00000000000000000000;0.10125433895880600000;0.00000000000000000000;-0.00010707245229670000;0.00028061725542466000;0.00060968080945624900;0.46026912947273400000
10-01-2007;18481.45000000000000000000;18476.75000000000000000000;16038.18000000000000000000;30332.28000000000000000000;17367.66000000000000000000;;17052.02000000000000000000;;68305105721.00000000000000000000;145571307101.00000000000000000000;201307570715.00000000000000000000;24047593273.00000000000000000000;225711163630.00000000000000000000;;74836170593.00000000000000000000;;739778911033.00000000000000000000;18326.32000000000000000000;-0.00016366919888787700;0.00031099817037533000;-0.00012135291404060100;-0.00006714031000095240;0.00004265991410605610;;0.00012557036335139600;;0.09233178278307670000;0.19677677334398400000;0.27211855827831300000;0.03250645958455460000;0.30510624223502800000;0.00000000000000000000;0.10116018377504400000;0.00000000000000000000;0.00003659900089749770;0.00027730071927138300;0.00060873955048377300;0.45553261497632000000
11-01-2007;18477.63000000000000000000;18468.33000000000000000000;16041.29000000000000000000;30309.80000000000000000000;17358.77000000000000000000;;17043.59000000000000000000;;68283321963.00000000000000000000;144881965397.00000000000000000000;200936729874.00000000000000000000;23950474359.00000000000000000000;224630385468.00000000000000000000;;74635019691.00000000000000000000;;737317896752.00000000000000000000;18326.91000000000000000000;-0.00023890871863330100;-0.00048800533111309300;0.00016169986259271500;-0.00077359302116744300;-0.00054419558042146000;;-0.00052668543863323700;;0.09261042253795640000;0.19649864194973100000;0.27252387438194200000;0.03248324022040640000;0.30465879976266900000;0.00000000000000000000;0.10122502114729500000;0.00000000000000000000;-0.00031818727413817400;0.00026906354568200600;0.00060275576375088900;0.44638900507172300000
12-01-2007;18444.21000000000000000000;18461.24000000000000000000;16035.27000000000000000000;30272.03000000000000000000;17344.14000000000000000000;;17020.86000000000000000000;;67636780123.00000000000000000000;144680006092.00000000000000000000;200951359246.00000000000000000000;23950446290.00000000000000000000;224794669394.00000000000000000000;;74592732746.00000000000000000000;;736605993891.00000000000000000000;18327.50000000000000000000;-0.00184250371909241000;-0.00041616672721714600;-0.00040754455410367800;-0.00127910126110276000;-0.00087534958639122600;;-0.00136672188320550000;;0.09182219624051640000;0.19641437524524000000;0.27280711929115300000;0.03251459598297010000;0.30517626961811600000;0.00000000000000000000;0.10126544362200500000;0.00000000000000000000;-0.00080923200150382400;0.00026021844755826400;0.00060228758738719700;0.43205015844195900000
15-01-2007;18499.19000000000000000000;18494.10000000000000000000;16046.98000000000000000000;30331.00000000000000000000;17375.27000000000000000000;;17047.92000000000000000000;;67954704201.00000000000000000000;144837139808.00000000000000000000;201096958114.00000000000000000000;23743619806.00000000000000000000;224996356564.00000000000000000000;;74523904733.00000000000000000000;;737152683226.00000000000000000000;18329.28000000000000000000;0.00287933015032288000;0.00168124612133317000;0.00063288161223021400;0.00184899083384233000;0.00169611662261856000;;0.00149143439892000000;;0.09218538539887010000;0.19648187289253200000;0.27280231448651800000;0.03220990758941670000;0.30522354687681400000;0.00000000000000000000;0.10109697275584900000;0.00000000000000000000;0.00149644817308216000;0.00026689785686834800;0.00060670257591011100;0.43991548324642500000
16-01-2007;18523.33000000000000000000;18511.90000000000000000000;16044.44000000000000000000;30363.90000000000000000000;17382.70000000000000000000;;17061.44000000000000000000;;68081475994.00000000000000000000;144790549329.00000000000000000000;201219225461.00000000000000000000;23799908952.00000000000000000000;225340694808.00000000000000000000;;74594268344.00000000000000000000;;737826122888.00000000000000000000;18329.87000000000000000000;0.00127188291172458000;0.00092981781854413700;-0.00019048618021875000;0.00105192254547099000;0.00039533943439496800;;0.00076055590369596800;;0.09227306255776820000;0.19623939141956700000;0.27271903124463400000;0.03225679901226910000;0.30541165163137800000;0.00000000000000000000;0.10110006413438300000;0.00000000000000000000;0.00047944338216790100;0.00026440146421217800;0.00060452630342523200;0.43736966069811300000
17-01-2007;18530.23000000000000000000;18516.62000000000000000000;16052.87000000000000000000;30358.75000000000000000000;17388.07000000000000000000;;17066.30000000000000000000;;67684330016.00000000000000000000;144502553229.00000000000000000000;201413826318.00000000000000000000;23827211098.00000000000000000000;225285455237.00000000000000000000;;74525050729.00000000000000000000;;737238426627.00000000000000000000;18330.46000000000000000000;0.00034024647336651000;0.00022275124631782300;0.00049309029478388900;-0.00020181107182155300;0.00027669275292010200;;0.00025262491756598300;;0.09180792477905440000;0.19600518368274100000;0.27320039086880600000;0.03231954580421670000;0.30558018559575400000;0.00000000000000000000;0.10108676926942800000;0.00000000000000000000;0.00031317660021632000;0.00025656048779941000;0.00059092335110825000;0.43416880940352500000
18-01-2007;18524.34000000000000000000;18511.75000000000000000000;16062.93000000000000000000;30355.47000000000000000000;17386.98000000000000000000;;17062.28000000000000000000;;67496122327.00000000000000000000;144384929364.00000000000000000000;201254713031.00000000000000000000;23853648023.00000000000000000000;224826995507.00000000000000000000;;74567373490.00000000000000000000;;736383781742.00000000000000000000;18331.05000000000000000000;-0.00035009585225205700;-0.00029522790062583300;0.00059429659068653600;-0.00014023352062884600;-0.00009487496779703280;;-0.00026776602715566400;;0.09165889309420990000;0.19607293498838500000;0.27330139259030000000;0.03239295679023710000;0.30531225847362600000;0.00000000000000000000;0.10126156406324200000;0.00000000000000000000;0.00001182301080805290;0.00025548524603049000;0.00059112390129250700;0.43220253058938200000
19-01-2007;18538.13000000000000000000;18519.25000000000000000000;16070.73000000000000000000;30367.38000000000000000000;17396.03000000000000000000;;17071.57000000000000000000;;67515895814.00000000000000000000;144375337393.00000000000000000000;201533421341.00000000000000000000;23862937866.00000000000000000000;225051494559.00000000000000000000;;74632443508.00000000000000000000;;736971530481.00000000000000000000;18331.64000000000000000000;0.00071196372583531300;0.00037288072247308400;0.00045328694383175400;0.00036008877424720700;0.00048818369915737700;;0.00051214240277735300;;0.09161262412665290000;0.19590354772425300000;0.27346161012415900000;0.03237972822427120000;0.30537338994915500000;0.00000000000000000000;0.10126909985150900000;0.00000000000000000000;0.00047483218702710600;0.00024983250145276300;0.00058213841916643800;0.42916339692971500000
22-01-2007;18534.71000000000000000000;18524.67000000000000000000;16076.90000000000000000000;30379.04000000000000000000;17395.69000000000000000000;;17080.89000000000000000000;;67477552373.00000000000000000000;144780528872.00000000000000000000;201583208313.00000000000000000000;23871860606.00000000000000000000;222756931265.00000000000000000000;;74495211515.00000000000000000000;;734965292944.00000000000000000000;18333.41000000000000000000;-0.00028105135805743500;0.00019607590895822900;0.00028730440616853900;0.00028734122859529400;-0.00011609459180426500;;0.00044923821885134100;;0.09181052904241210000;0.19698961333543100000;0.27427581989012300000;0.03248025564632870000;0.30308496660123600000;0.00000000000000000000;0.10135881548447000000;0.00000000000000000000;0.00011130273999470400;0.00024284456525517400;0.00057316936496855300;0.42368727307765000000
23-01-2007;18531.83000000000000000000;18527.44000000000000000000;16081.06000000000000000000;30383.98000000000000000000;17398.58000000000000000000;;17082.64000000000000000000;;67445170222.00000000000000000000;144698033600.00000000000000000000;201819948804.00000000000000000000;23888697763.00000000000000000000;222137730935.00000000000000000000;;74530268142.00000000000000000000;;734519849466.00000000000000000000;18334.00000000000000000000;-0.00018757738058074500;0.00011733798468531400;0.00022654171484614400;0.00013041773107347000;0.00013393814102372600;;0.00007026726396078930;;0.09182212062891560000;0.19699676421977700000;0.27476445864699800000;0.03252287569950250000;0.30242576983657500000;0.00000000000000000000;0.10146801096823200000;0.00000000000000000000;0.00012001484665337300;0.00023959058085017200;0.00057153944548190300;0.41920217885951300000
24-01-2007;18525.89000000000000000000;18520.70000000000000000000;16077.41000000000000000000;30370.72000000000000000000;17386.94000000000000000000;;17071.70000000000000000000;;67016794279.00000000000000000000;144622416115.00000000000000000000;201779893537.00000000000000000000;23903432806.00000000000000000000;221977905448.00000000000000000000;;74497575886.00000000000000000000;;733798018071.00000000000000000000;18334.60000000000000000000;-0.00035330652470750000;-0.00039657647598501700;-0.00025972639740807500;-0.00046923499290827200;-0.00070196955645893300;;-0.00067334693670215300;;0.09132866623866470000;0.19708749894852800000;0.27498015607542300000;0.03257494871522970000;0.30250545787999400000;0.00000000000000000000;0.10152327214216000000;0.00000000000000000000;-0.00047784219698954800;0.00023479874819858400;0.00057251555748733300;0.41011767300974900000
25-01-2007;18527.45000000000000000000;18532.17000000000000000000;16084.66000000000000000000;30380.73000000000000000000;17394.66000000000000000000;;17081.19000000000000000000;;66867760168.00000000000000000000;144676236793.00000000000000000000;200819162814.00000000000000000000;23908749884.00000000000000000000;221123060409.00000000000000000000;;74546749853.00000000000000000000;;731941719921.00000000000000000000;18335.19000000000000000000;0.00005202385848934340;0.00058693627704919800;0.00041866255856617900;0.00029736038542193300;0.00041173380365069600;;0.00052355721602346800;;0.09135667273511500000;0.19766086951378500000;0.27436496287665500000;0.03266482731245400000;0.30210473647118600000;0.00000000000000000000;0.10184793109080600000;0.00000000000000000000;0.00042305657597120900;0.00023684267768932400;0.00057227084922597500;0.41386465518847500000
26-01-2007;18526.48000000000000000000;18535.39000000000000000000;16085.74000000000000000000;30388.64000000000000000000;17392.93000000000000000000;;17082.34000000000000000000;;66502595759.00000000000000000000;144166567529.00000000000000000000;200877452665.00000000000000000000;23926722973.00000000000000000000;220943222711.00000000000000000000;;74556402207.00000000000000000000;;730972963844.00000000000000000000;18335.78000000000000000000;-0.00008453416151480190;0.00014155877879646400;0.00003496442473924330;0.00022815047729291800;-0.00013163879771111700;;0.00003514521214674840;;0.09097818804307050000;0.19722558105414000000;0.27480832069169400000;0.03273270579964470000;0.30225908978783000000;0.00000000000000000000;0.10199611462362000000;0.00000000000000000000;0.00000110039676657482;0.00023569781427766400;0.00057245573462118000;0.41173107372858400000
29-01-2007;18515.77000000000000000000;18534.95000000000000000000;16091.57000000000000000000;30381.58000000000000000000;17399.06000000000000000000;;17081.59000000000000000000;;66362074499.00000000000000000000;143723417954.00000000000000000000;200598839738.00000000000000000000;23926850238.00000000000000000000;221102639795.00000000000000000000;;74210346608.00000000000000000000;;729924168832.00000000000000000000;18337.55000000000000000000;-0.00067478653907997100;-0.00012026656754366600;0.00026583923738921100;-0.00032887856197538300;0.00025585204950073100;;-0.00014043386865755300;;0.09091639561023220000;0.19690184828922900000;0.27482147913939000000;0.03277991229731020000;0.30291179445229400000;0.00000000000000000000;0.10166857021154500000;0.00000000000000000000;0.00004047074543124280;0.00023276092790810900;0.00057156211172976800;0.40723645450130400000
