t;vc_C_capital;vc_C_cuprum;vc_C_habitat;vc_C_planvital;vc_C_provida;vc_C_modelo;vc_C_santa maria;vc_C_magister;vp_C_capital;vp_C_cuprum;vp_C_habitat;vp_C_planvital;vp_C_provida;vp_C_modelo;vp_C_santa maria;vp_C_magister;vp_C_total;uf;ret_vc_C_capital;ret_vc_C_cuprum;ret_vc_C_habitat;ret_vc_C_planvital;ret_vc_C_provida;ret_vc_C_modelo;ret_vc_C_sm;ret_vc_C_magister;pond_vp_C_capital;pond_vp_C_cuprum;pond_vp_C_habitat;pond_vp_C_planvital;pond_vp_C_provida;pond_vp_C_modelo;pond_vp_C_sm;pond_vp_C_magister;ret_pond_C;ret_anual_pond_C;ds_anual_pond_C;ret_riesgo_C
31-10-2002;12099.08000000000000000000;12083.59000000000000000000;11689.08000000000000000000;11969.80000000000000000000;11037.22000000000000000000;;11067.78000000000000000000;21895.56000000000000000000;2226626484782.00000000000000000000;3550777983375.00000000000000000000;5301466046182.00000000000000000000;660446022456.00000000000000000000;7456315747709.00000000000000000000;;3066319160032.00000000000000000000;482004890107.00000000000000000000;22743956334643.00000000000000000000;16568.18000000000000000000;-0.00077193509093323500;-0.00131753300972603000;0.00003803839954704930;-0.00065891635504737600;-0.00063398792284915300;;-0.00010444528965033300;-0.00469749679824025000;0.09789969924407830000;0.15611962717174900000;0.23309339712840300000;0.02903830858354340000;0.32783723456027500000;0.00000000000000000000;0.13481907522665500000;0.02119265808529640000;-0.00061301080041587100;;;
04-11-2002;12107.33000000000000000000;12108.38000000000000000000;11702.54000000000000000000;11976.34000000000000000000;11054.56000000000000000000;;11076.53000000000000000000;21906.55000000000000000000;2228464075799.00000000000000000000;3125302873988.00000000000000000000;5307089230314.00000000000000000000;660806978568.00000000000000000000;6367112131733.00000000000000000000;;3068743523165.00000000000000000000;482246929306.00000000000000000000;21239765742873.00000000000000000000;16585.22000000000000000000;-0.00034631129976852400;0.00102149213098894000;0.00012289065718202200;-0.00048172312314438700;0.00054186601891364300;;-0.00023767818868986800;-0.00052614663754066500;0.10491942815079100000;0.14714394272623700000;0.24986571389539900000;0.03111178280248850000;0.29977318059025600000;0.00000000000000000000;0.14448104373254300000;0.02270490810228530000;0.00024584128880878700;;;
05-11-2002;12117.26000000000000000000;12111.16000000000000000000;11710.31000000000000000000;11996.42000000000000000000;11058.94000000000000000000;;11097.54000000000000000000;21928.96000000000000000000;2230305661034.00000000000000000000;3125668232708.00000000000000000000;5310662892878.00000000000000000000;661235132015.00000000000000000000;6368732037212.00000000000000000000;;2650173524808.00000000000000000000;482750891498.00000000000000000000;20829528372153.00000000000000000000;16589.48000000000000000000;0.00056300594437870900;-0.00002725551210290440;0.00040691588148399300;0.00141841289818741000;0.00013931589252060800;;0.00163818454291851000;0.00076563660339095500;0.10707422756703900000;0.15005948175411900000;0.25495838398231900000;0.03174508419974620000;0.30575498030605200000;0.00000000000000000000;0.12723156652701800000;0.02317627566370580000;0.00047373764964000200;;;
06-11-2002;12161.21000000000000000000;12166.95000000000000000000;11763.59000000000000000000;12050.92000000000000000000;11088.64000000000000000000;;11134.35000000000000000000;22037.56000000000000000000;2220475561472.00000000000000000000;3134587311490.00000000000000000000;4631458121428.00000000000000000000;561937642071.00000000000000000000;6385837331194.00000000000000000000;;2624751491949.00000000000000000000;485105096892.00000000000000000000;20044152556496.00000000000000000000;16593.75000000000000000000;0.00336313677653212000;0.00433855882404953000;0.00428215871979958000;0.00427537471121333000;0.00242465129202111000;;0.00305410346133035000;0.00468277375316819000;0.11077921878779400000;0.15638412762300200000;0.23106280539293800000;0.02803499127673940000;0.31858854163053400000;0.00000000000000000000;0.13094848906936500000;0.02420182621962660000;0.00344608313069950000;;;
07-11-2002;12161.48000000000000000000;12164.19000000000000000000;11760.65000000000000000000;12050.10000000000000000000;11092.22000000000000000000;;11135.67000000000000000000;22013.68000000000000000000;2220622776505.00000000000000000000;3133701196321.00000000000000000000;4642416395047.00000000000000000000;561904069792.00000000000000000000;6387274838972.00000000000000000000;;2625201309701.00000000000000000000;484569293153.00000000000000000000;20055689879491.00000000000000000000;16598.01000000000000000000;-0.00023448872439462300;-0.00048355998148750700;-0.00050664515748635100;-0.00032473712865264600;0.00006611061589731300;;-0.00013814519443693300;-0.00134088227693432000;0.11072283176734900000;0.15624998268075200000;0.23147627545808600000;0.02801718979343640000;0.31847694481473000000;0.00000000000000000000;0.13089558751033200000;0.02416118797531480000;-0.00025731924827779900;;;
08-11-2002;12163.93000000000000000000;12169.30000000000000000000;11763.39000000000000000000;12052.12000000000000000000;11093.80000000000000000000;;11132.85000000000000000000;22036.14000000000000000000;2038057616616.00000000000000000000;3133374356496.00000000000000000000;4643678038729.00000000000000000000;562011154080.00000000000000000000;6387239959400.00000000000000000000;;2624734226332.00000000000000000000;485062890868.00000000000000000000;19874158242521.00000000000000000000;16602.28000000000000000000;-0.00005579121583150880;0.00016277063186016700;-0.00002427348595634760;-0.00008960725551777240;-0.00011479463395072800;;-0.00051049900399810200;0.00076252786890463900;0.10254812262969500000;0.15766073301117800000;0.23365407390154500000;0.02827848843819560000;0.32138417544318500000;0.00000000000000000000;0.13206769284529200000;0.02440671373090920000;-0.00007396710895882360;;;
11-11-2002;12142.02000000000000000000;12143.00000000000000000000;11736.37000000000000000000;12028.88000000000000000000;11071.68000000000000000000;;11107.58000000000000000000;21986.36000000000000000000;2033596976673.00000000000000000000;2721321715800.00000000000000000000;4633036391314.00000000000000000000;555943150016.00000000000000000000;6260524396471.00000000000000000000;;2411652599074.00000000000000000000;480627563156.00000000000000000000;19096702792504.00000000000000000000;16616.47000000000000000000;-0.00265718806527601000;-0.00301785162007182000;-0.00315393580138171000;-0.00278448983619447000;-0.00285023381889455000;;-0.00312677589041786000;-0.00311590858625946000;0.10648942902704900000;0.14250217670393800000;0.24260923163828000000;0.02911199677015570000;0.32783273974020400000;0.00000000000000000000;0.12628633462425000000;0.02516809149612260000;-0.00296693936577924000;;;
12-11-2002;12134.21000000000000000000;12131.53000000000000000000;11729.57000000000000000000;12019.50000000000000000000;11068.52000000000000000000;;11098.96000000000000000000;21950.30000000000000000000;2029410237130.00000000000000000000;2718473244155.00000000000000000000;4627692181163.00000000000000000000;555485814252.00000000000000000000;6253061896415.00000000000000000000;;2409528409770.00000000000000000000;479774831937.00000000000000000000;19073426614822.00000000000000000000;16621.44000000000000000000;-0.00094248388039539100;-0.00124407962686576000;-0.00087861952762456800;-0.00107915027663160000;-0.00058450972135907100;;-0.00107540401783282000;-0.00194051033523510000;0.10639987654619700000;0.14252673623115400000;0.24262510741341100000;0.02912354583524760000;0.32784155792728600000;0.00000000000000000000;0.12632907858819400000;0.02515409745851150000;-0.00089849177960834600;;;
13-11-2002;12120.63000000000000000000;12103.30000000000000000000;11708.99000000000000000000;12003.06000000000000000000;11056.39000000000000000000;;11082.47000000000000000000;21903.26000000000000000000;2027097570412.00000000000000000000;2712579027933.00000000000000000000;4619637139796.00000000000000000000;554750391854.00000000000000000000;6247186480497.00000000000000000000;;2404297451021.00000000000000000000;477752011709.00000000000000000000;19043300073222.00000000000000000000;16626.40000000000000000000;-0.00141814187286907000;-0.00262807111226411000;-0.00205444627901513000;-0.00166707887247103000;-0.00139486699474846000;;-0.00178519482150736000;-0.00244368791152532000;0.10644675883999900000;0.14244269730052400000;0.24258595527211000000;0.02913100091480840000;0.32805167468224500000;0.00000000000000000000;0.12625424384305300000;0.02508766914726080000;-0.00181653294289149000;;;
14-11-2002;12130.78000000000000000000;12124.18000000000000000000;11724.14000000000000000000;12016.81000000000000000000;11067.78000000000000000000;;11090.67000000000000000000;21944.22000000000000000000;2013808319726.00000000000000000000;2717471456765.00000000000000000000;4621490887172.00000000000000000000;555413843003.00000000000000000000;6251584262878.00000000000000000000;;2406173641510.00000000000000000000;478627788587.00000000000000000000;19044570199641.00000000000000000000;16631.37000000000000000000;0.00053818725268295000;0.00142478545084503000;0.00099416374429363000;0.00084600806094551100;0.00073076570921387200;;0.00044075613482734400;0.00156941738523967000;0.10574186230592700000;0.14269009110093900000;0.24266711397136800000;0.02916389486245640000;0.32826071669476900000;0.00000000000000000000;0.12634433942517400000;0.02513198163936630000;0.00086114671198849000;;;
15-11-2002;12116.22000000000000000000;12111.93000000000000000000;11706.59000000000000000000;11993.25000000000000000000;11042.36000000000000000000;;11079.05000000000000000000;21945.53000000000000000000;2011378937884.00000000000000000000;2695899364474.00000000000000000000;4381888172509.00000000000000000000;554380567313.00000000000000000000;6237114790874.00000000000000000000;;2403518840747.00000000000000000000;478712417069.00000000000000000000;18762893090870.00000000000000000000;16636.33000000000000000000;-0.00149916059330684000;-0.00130907551724802000;-0.00179622012455660000;-0.00226069847680441000;-0.00259758561681493000;;-0.00134646388709719000;-0.00023849210135190700;0.10719982937294100000;0.14368249882454500000;0.23354011299255500000;0.02954664638486700000;0.33241754140298200000;0.00000000000000000000;0.12809958619422900000;0.02551378482788140000;-0.00187713583784379000;;;
18-11-2002;12153.52000000000000000000;12156.32000000000000000000;11754.80000000000000000000;12038.03000000000000000000;11079.54000000000000000000;;11115.42000000000000000000;22011.23000000000000000000;2017631741658.00000000000000000000;2705713734058.00000000000000000000;4399194138866.00000000000000000000;556419640072.00000000000000000000;5797895752617.00000000000000000000;;2411184536483.00000000000000000000;480145595356.00000000000000000000;18368185139110.00000000000000000000;16651.25000000000000000000;0.00217735845386544000;0.00276185137038963000;0.00321330620784126000;0.00283038320482087000;0.00246494759163142000;;0.00238096540538879000;0.00209287302984595000;0.10984382650640900000;0.14730435879029400000;0.23950075119284000000;0.03029257576935340000;0.31564880845369800000;0.00000000000000000000;0.13126961200696100000;0.02614006728044470000;0.00264664499469319000;;;
19-11-2002;12156.59000000000000000000;12161.78000000000000000000;11746.97000000000000000000;12013.44000000000000000000;11071.09000000000000000000;;11109.91000000000000000000;22043.58000000000000000000;2017986296657.00000000000000000000;2706530173849.00000000000000000000;4396373640689.00000000000000000000;555107240215.00000000000000000000;5793761373676.00000000000000000000;;2409841561869.00000000000000000000;480654944206.00000000000000000000;18360255231161.00000000000000000000;16656.22000000000000000000;-0.00004586173831066760;0.00015061669207726200;-0.00096476437101588300;-0.00234321373013768000;-0.00106138957585506000;;-0.00079426222349777400;0.00117019381457392000;0.10991057974140100000;0.14741244823522300000;0.23945057328111000000;0.03023417884043750000;0.31555995822121500000;0.00000000000000000000;0.13125316241677400000;0.02617909926383990000;-0.00069324329842662100;;;
20-11-2002;12151.10000000000000000000;12130.53000000000000000000;11731.70000000000000000000;12009.67000000000000000000;11060.88000000000000000000;;11098.81000000000000000000;22034.01000000000000000000;2017582643159.00000000000000000000;2699318129827.00000000000000000000;4390589944596.00000000000000000000;554959096390.00000000000000000000;5788673261645.00000000000000000000;;2408242077403.00000000000000000000;480394683605.00000000000000000000;18339759836625.00000000000000000000;16661.20000000000000000000;-0.00075065162880248100;-0.00287177479793427000;-0.00159969801179653000;-0.00061280716142015500;-0.00122158997610901000;;-0.00129855016214644000;-0.00073317699164725600;0.11001139933849300000;0.14718394100430800000;0.23940280481906200000;0.03025988896985070000;0.31563517260923200000;0.00000000000000000000;0.13131262889242800000;0.02619416436662590000;-0.00148207279322522000;;;
21-11-2002;12150.59000000000000000000;12127.14000000000000000000;11727.34000000000000000000;12009.24000000000000000000;11058.26000000000000000000;;11095.42000000000000000000;22061.94000000000000000000;2017367282591.00000000000000000000;2698791751771.00000000000000000000;4390610311358.00000000000000000000;554926203128.00000000000000000000;5787498655701.00000000000000000000;;2383949088499.00000000000000000000;481021849755.00000000000000000000;18314165142803.00000000000000000000;16666.17000000000000000000;-0.00034022574931704600;-0.00057775258798633000;-0.00066996507941502100;-0.00033405848162136100;-0.00053515226378536500;;-0.00060373816604538200;0.00096852981354958200;0.11015338492695500000;0.14736089418913800000;0.23973849078692000000;0.03030038217964150000;0.31601214745927600000;0.00000000000000000000;0.13016968395285200000;0.02626501650521750000;-0.00051561824341694300;;;
22-11-2002;12143.84000000000000000000;12134.03000000000000000000;11720.48000000000000000000;12006.32000000000000000000;11065.45000000000000000000;;11090.14000000000000000000;22061.94000000000000000000;2010393438966.00000000000000000000;2700411589706.00000000000000000000;3988130970233.00000000000000000000;534288604111.00000000000000000000;5785573886231.00000000000000000000;;2382527465345.00000000000000000000;477979952237.00000000000000000000;17879305906829.00000000000000000000;16671.15000000000000000000;-0.00085444721245945000;0.00026922154313570000;-0.00088389330936599400;-0.00054193994565214500;0.00035121715291293800;;-0.00077474955951854000;-0.00029876427001608700;0.11244247676293400000;0.15103559409845900000;0.22305848957535500000;0.02988307302840700000;0.32359051947431600000;0.00000000000000000000;0.13325614974991800000;0.02673369731061180000;-0.00026634553855072900;;;
25-11-2002;12195.94000000000000000000;12203.48000000000000000000;11779.98000000000000000000;12055.09000000000000000000;11111.09000000000000000000;;11138.67000000000000000000;22155.17000000000000000000;2019874057006.00000000000000000000;2702204813856.00000000000000000000;4007277084769.00000000000000000000;536324057268.00000000000000000000;5809648217909.00000000000000000000;;2392984887169.00000000000000000000;480034530599.00000000000000000000;17948347648576.00000000000000000000;16686.09000000000000000000;0.00338530650963698000;0.00481149743472501000;0.00416798386495241000;0.00315804195007385000;0.00322030957601731000;;0.00347065489382285000;0.00332116827579213000;0.11253816209461800000;0.15055451714912500000;0.22326718666422400000;0.02988152824811990000;0.32368707870275300000;0.00000000000000000000;0.13332619436747200000;0.02674533277368770000;0.00372423755596972000;;;
26-11-2002;12185.00000000000000000000;12196.92000000000000000000;11759.79000000000000000000;12052.25000000000000000000;11099.16000000000000000000;;11135.06000000000000000000;22134.46000000000000000000;2018114592466.00000000000000000000;2700417540460.00000000000000000000;4002452766115.00000000000000000000;536233052756.00000000000000000000;5803377266476.00000000000000000000;;2392250364401.00000000000000000000;479808975016.00000000000000000000;17932654557690.00000000000000000000;16691.08000000000000000000;-0.00119642916936830000;-0.00083670289471365700;-0.00201440203936345000;-0.00053461966753136100;-0.00137328564941895000;;-0.00062315545325534600;-0.00123421447870372000;0.11253853053231200000;0.15058660343747000000;0.22319354634524200000;0.02990260315509450000;0.32362064678189900000;0.00000000000000000000;0.13340190972312800000;0.02675616002485510000;-0.00128680523999274000;;;
27-11-2002;12171.63000000000000000000;12188.75000000000000000000;11756.07000000000000000000;12042.31000000000000000000;11090.18000000000000000000;;11126.03000000000000000000;22095.09000000000000000000;2017689926940.00000000000000000000;2698518843572.00000000000000000000;4001207169713.00000000000000000000;536073195883.00000000000000000000;5797793958052.00000000000000000000;;2390357192227.00000000000000000000;479016275999.00000000000000000000;17920656562386.00000000000000000000;16696.06000000000000000000;-0.00139617159493952000;-0.00096838413904712800;-0.00061470067954240000;-0.00112340101162126000;-0.00110771616647730000;;-0.00110959952997681000;-0.00207857669559150000;0.11259017882051100000;0.15058147195544000000;0.22327346968476600000;0.02991370288341860000;0.32352575575947900000;0.00000000000000000000;0.13338558126515100000;0.02672983963123410000;-0.00103580666617240000;;;
28-11-2002;12122.34000000000000000000;12158.29000000000000000000;11709.35000000000000000000;11995.38000000000000000000;11061.39000000000000000000;;11086.30000000000000000000;22003.51000000000000000000;2010970667093.00000000000000000000;2692259399849.00000000000000000000;3988947675975.00000000000000000000;534230482188.00000000000000000000;5782560547767.00000000000000000000;;2381920671959.00000000000000000000;477309708241.00000000000000000000;17868199153072.00000000000000000000;16701.05000000000000000000;-0.00435663088030327000;-0.00280098177192228000;-0.00428086324306390000;-0.00420353454058261000;-0.00289819400657515000;;-0.00387612450075329000;-0.00445225406145344000;0.11254467503219300000;0.15067323666952400000;0.22324284847078200000;0.02989839533415720000;0.32362301865058600000;0.00000000000000000000;0.13330502148278800000;0.02671280435997030000;-0.00356726098246765000;;;
29-11-2002;12119.14000000000000000000;12154.86000000000000000000;11693.30000000000000000000;11987.09000000000000000000;11067.91000000000000000000;;11079.35000000000000000000;21995.73000000000000000000;2011620337175.00000000000000000000;2708201648513.00000000000000000000;3980404628451.00000000000000000000;534785166852.00000000000000000000;5800715941041.00000000000000000000;;2384862707928.00000000000000000000;477242259953.00000000000000000000;17897832689913.00000000000000000000;16706.04000000000000000000;-0.00056274926721445500;-0.00058089082399431100;-0.00167037873407841000;-0.00099007730836428700;0.00029052504201791200;;-0.00092583543376914000;-0.00065238145817229800;0.11239463302775900000;0.15131450245589300000;0.22239590107992800000;0.02987988412437210000;0.32410158489805400000;0.00000000000000000000;0.13324868710344400000;0.02666480731055040000;-0.00059881833767546100;;;
02-12-2002;12135.35000000000000000000;12178.10000000000000000000;11717.92000000000000000000;12008.85000000000000000000;11082.90000000000000000000;;11088.50000000000000000000;22008.47000000000000000000;2014268550148.00000000000000000000;2713531286852.00000000000000000000;3983311938097.00000000000000000000;535751200061.00000000000000000000;5796098281645.00000000000000000000;;2385728035001.00000000000000000000;477513394413.00000000000000000000;17906202686217.00000000000000000000;16721.02000000000000000000;0.00044038002641359800;0.00101388697342544000;0.00120698589067455000;0.00091736073757849000;0.00045716968350857900;;-0.00007076001279290870;-0.00031724424665882000;0.11248998938778100000;0.15154141469317200000;0.22245430859347300000;0.02991986684443070000;0.32369220784630400000;0.00000000000000000000;0.13323472747448400000;0.02666748516035500000;0.00062922520065321800;;;
03-12-2002;12124.41000000000000000000;12164.34000000000000000000;11697.17000000000000000000;11997.66000000000000000000;11062.75000000000000000000;;11086.95000000000000000000;22001.98000000000000000000;2012001191445.00000000000000000000;2709844337493.00000000000000000000;3976605633793.00000000000000000000;535241830867.00000000000000000000;5785362892262.00000000000000000000;;2384188628898.00000000000000000000;477278367188.00000000000000000000;17880522881946.00000000000000000000;16726.01000000000000000000;-0.00120028735904108000;-0.00142891817557272000;-0.00207074404183252000;-0.00123062944568747000;-0.00211815322650603000;;-0.00043817648234134900;-0.00059331220647773500;0.11252474017281200000;0.15155285756375400000;0.22239873297039800000;0.02993435004115200000;0.32355669520735800000;0.00000000000000000000;0.13333998365927700000;0.02669264038524900000;-0.00160859377201941000;;;
04-12-2002;12175.64000000000000000000;12194.30000000000000000000;11744.81000000000000000000;12042.45000000000000000000;11101.56000000000000000000;;11131.05000000000000000000;22107.49000000000000000000;2020204965645.00000000000000000000;2716483748883.00000000000000000000;3991525868195.00000000000000000000;537230897339.00000000000000000000;5805269952390.00000000000000000000;;2392983748148.00000000000000000000;479540694357.00000000000000000000;17943239874957.00000000000000000000;16731.01000000000000000000;0.00391756753885704000;0.00216101775259539000;0.00376561774180565000;0.00342738584126838000;0.00320313909765810000;;0.00367086852906266000;0.00448512488639116000;0.11258863949450700000;0.15139315797000200000;0.22245290683350300000;0.02994057378059140000;0.32353521397728700000;0.00000000000000000000;0.13336408390147200000;0.02672542404263820000;0.00335428458899994000;;;
05-12-2002;12202.12000000000000000000;12207.04000000000000000000;11767.10000000000000000000;12084.98000000000000000000;11119.48000000000000000000;;11161.12000000000000000000;22175.29000000000000000000;2023116935561.00000000000000000000;2712751143975.00000000000000000000;4021025857575.00000000000000000000;521860032378.00000000000000000000;5788180133085.00000000000000000000;;2392242489699.00000000000000000000;473252161318.00000000000000000000;17932428753591.00000000000000000000;16736.00000000000000000000;0.00187426869822770000;0.00074600093002136000;0.00159785679085642000;0.00322724754385433000;0.00131468204091227000;;0.00239960576588256000;0.00276393665370408000;0.11281890274656000000;0.15127628171570300000;0.22423208327370500000;0.02910146971996180000;0.32277725525193600000;0.00000000000000000000;0.13340315038028200000;0.02639085691185200000;0.00159392067477486000;;;
06-12-2002;12189.00000000000000000000;12197.21000000000000000000;11745.97000000000000000000;12064.05000000000000000000;11105.56000000000000000000;;11139.06000000000000000000;22133.75000000000000000000;2020942678792.00000000000000000000;2708540215815.00000000000000000000;4013397692704.00000000000000000000;520947835722.00000000000000000000;5780708575543.00000000000000000000;;2388736434039.00000000000000000000;471938599833.00000000000000000000;17905212032448.00000000000000000000;16741.00000000000000000000;-0.00137451401210717000;-0.00110430998040538000;-0.00209601130353061000;-0.00203211594172087000;-0.00155135388002989000;;-0.00227717256318871000;-0.00217372551327978000;0.11286896101144300000;0.15127104950818500000;0.22414689563189100000;0.02909475937944400000;0.32285060713423200000;0.00000000000000000000;0.13341011710501400000;0.02635761022978940000;-0.00171307605960834000;;;
09-12-2002;12170.97000000000000000000;12166.77000000000000000000;11728.35000000000000000000;12065.51000000000000000000;11087.76000000000000000000;;11130.10000000000000000000;22123.87000000000000000000;2015256753895.00000000000000000000;2701745976898.00000000000000000000;4006961357070.00000000000000000000;520185615240.00000000000000000000;5768688110771.00000000000000000000;;2385722999553.00000000000000000000;471747487126.00000000000000000000;17870308300553.00000000000000000000;16756.01000000000000000000;-0.00237649711194947000;-0.00339497147856661000;-0.00239741467871386000;-0.00077518605594344400;-0.00250028607067231000;;-0.00170089980753261000;-0.00134267624702535000;0.11277123595190800000;0.15118631035673800000;0.22422452314076800000;0.02910893346053260000;0.32280853882036800000;0.00000000000000000000;0.13350206160008900000;0.02639839666959760000;-0.00241102955474407000;;;
